pair,count
"('一', '看板')",1
"('一', '押し通す')",1
"('一', '至って')",1
"('一', '単純')",1
"('一', '無事')",1
"('一', '銭')",1
"('かから', '一')",1
"('一', '生涯')",1
"('一', '送っ')",1
"('れる', '一')",1
"('いくら', '一')",1
"('一', '相応')",1
"('一', '暑')",1
"('一', '寒')",1
"('一', '感じ')",1
"('枚', '看板')",1
"('で', '枚')",1
"('押し通す', '枚')",1
"('枚', '至って')",1
"('単純', '枚')",1
"('枚', '無事')",1
"('枚', '銭')",1
"('かから', '枚')",1
"('枚', '生涯')",1
"('枚', '送っ')",1
"('いる', '枚')",1
"('よう', '枚')",1
"('思わ', '枚')",1
"('れる', '枚')",1
"('か', '枚')",1
"('も', '枚')",1
"('枚', '知れ')",1
"('いくら', '枚')",1
"('だ', '枚')",1
"('って', '枚')",1
"('枚', '相応')",1
"('暑', '枚')",1
"('寒', '枚')",1
"('感じ', '枚')",1
"('ある', '枚')",1
"('で', '看板')",1
"('押し通す', '看板')",1
"('看板', '至って')",1
"('単純', '看板')",1
"('無事', '看板')",1
"('看板', '銭')",1
"('かから', '看板')",1
"('生涯', '看板')",1
"('看板', '送っ')",1
"('いる', '看板')",1
"('よう', '看板')",1
"('思わ', '看板')",1
"('れる', '看板')",1
"('か', '看板')",1
"('も', '看板')",1
"('看板', '知れ')",1
"('いくら', '看板')",1
"('だ', '看板')",1
"('って', '看板')",1
"('相応', '看板')",1
"('暑', '看板')",1
"('寒', '看板')",1
"('感じ', '看板')",1
"('ある', '看板')",1
"('で', '押し通す')",1
"('で', '至って')",1
"('で', '単純')",1
"('で', '無事')",1
"('で', '銭')",1
"('かから', 'で')",1
"('で', '送っ')",1
"('で', '相応')",1
"('で', '暑')",1
"('で', '寒')",1
"('押し通す', '至って')",1
"('単純', '押し通す')",1
"('押し通す', '無事')",1
"('押し通す', '銭')",1
"('かから', '押し通す')",1
"('押し通す', '生涯')",1
"('押し通す', '送っ')",1
"('いる', '押し通す')",1
"('よう', '押し通す')",1
"('思わ', '押し通す')",1
"('れる', '押し通す')",1
"('か', '押し通す')",1
"('も', '押し通す')",1
"('押し通す', '知れ')",1
"('いくら', '押し通す')",1
"('だ', '押し通す')",1
"('って', '押し通す')",1
"('押し通す', '相応')",1
"('押し通す', '暑')",1
"('寒', '押し通す')",1
"('感じ', '押し通す')",1
"('ある', '押し通す')",1
"('単純', '至って')",1
"('無事', '至って')",1
"('至って', '銭')",1
"('かから', '至って')",1
"('生涯', '至って')",1
"('至って', '送っ')",1
"('いる', '至って')",1
"('よう', '至って')",1
"('思わ', '至って')",1
"('れる', '至って')",1
"('か', '至って')",1
"('も', '至って')",1
"('知れ', '至って')",1
"('いくら', '至って')",1
"('だ', '至って')",1
"('って', '至って')",1
"('相応', '至って')",1
"('暑', '至って')",1
"('寒', '至って')",1
"('感じ', '至って')",1
"('ある', '至って')",1
"('単純', '無事')",1
"('単純', '銭')",1
"('かから', '単純')",1
"('単純', '生涯')",1
"('単純', '送っ')",1
"('いる', '単純')",1
"('よう', '単純')",1
"('単純', '思わ')",1
"('れる', '単純')",1
"('か', '単純')",1
"('も', '単純')",1
"('単純', '知れ')",1
"('いくら', '単純')",1
"('って', '単純')",1
"('単純', '相応')",1
"('単純', '暑')",1
"('単純', '寒')",1
"('単純', '感じ')",1
"('ある', '単純')",1
"('無事', '銭')",1
"('かから', '無事')",1
"('無事', '生涯')",1
"('無事', '送っ')",1
"('いる', '無事')",1
"('思わ', '無事')",1
"('れる', '無事')",1
"('か', '無事')",1
"('も', '無事')",1
"('無事', '知れ')",1
"('いくら', '無事')",1
"('だ', '無事')",1
"('って', '無事')",1
"('無事', '相応')",1
"('暑', '無事')",1
"('寒', '無事')",1
"('感じ', '無事')",1
"('ある', '無事')",1
"('かから', '銭')",1
"('生涯', '銭')",1
"('送っ', '銭')",1
"('いる', '銭')",1
"('よう', '銭')",1
"('思わ', '銭')",1
"('れる', '銭')",1
"('か', '銭')",1
"('も', '銭')",1
"('知れ', '銭')",1
"('いくら', '銭')",1
"('だ', '銭')",1
"('って', '銭')",1
"('相応', '銭')",1
"('暑', '銭')",1
"('寒', '銭')",1
"('感じ', '銭')",1
"('ある', '銭')",1
"('かから', '生涯')",1
"('かから', '送っ')",1
"('いる', 'かから')",1
"('かから', 'よう')",1
"('かから', '思わ')",1
"('かから', 'れる')",1
"('か', 'かから')",1
"('かから', 'も')",1
"('かから', '知れ')",1
"('いくら', 'かから')",1
"('かから', 'だ')",1
"('かから', 'って')",1
"('かから', '相応')",1
"('かから', '暑')",1
"('かから', '寒')",1
"('かから', '感じ')",1
"('ある', 'かから')",1
"('よう', '生涯')",1
"('思わ', '生涯')",1
"('れる', '生涯')",1
"('生涯', '知れ')",1
"('いくら', '生涯')",1
"('って', '生涯')",1
"('生涯', '相応')",1
"('暑', '生涯')",1
"('寒', '生涯')",1
"('感じ', '生涯')",1
"('ある', '生涯')",1
"('よう', '送っ')",1
"('思わ', '送っ')",1
"('れる', '送っ')",1
"('も', '送っ')",1
"('知れ', '送っ')",1
"('いくら', '送っ')",1
"('だ', '送っ')",1
"('って', '送っ')",1
"('相応', '送っ')",1
"('暑', '送っ')",1
"('寒', '送っ')",1
"('感じ', '送っ')",1
"('ある', '送っ')",1
"('いる', '思わ')",1
"('いくら', 'いる')",1
"('いる', 'って')",1
"('いる', '相応')",1
"('いる', '暑')",1
"('いる', '寒')",1
"('いる', '感じ')",1
"('よう', '思わ')",1
"('いくら', 'よう')",1
"('よう', '相応')",1
"('よう', '暑')",1
"('よう', '寒')",1
"('か', '思わ')",1
"('思わ', '知れ')",1
"('いくら', '思わ')",1
"('思わ', '相応')",1
"('思わ', '暑')",1
"('寒', '思わ')",1
"('思わ', '感じ')",1
"('か', 'れる')",1
"('れる', '知れ')",1
"('いくら', 'れる')",1
"('れる', '相応')",1
"('れる', '暑')",1
"('れる', '寒')",1
"('れる', '感じ')",1
"('ある', 'れる')",1
"('いくら', 'か')",1
"('か', '相応')",1
"('か', '暑')",1
"('か', '寒')",1
"('も', '相応')",1
"('も', '暑')",1
"('も', '寒')",1
"('も', '感じ')",1
"('いくら', '知れ')",1
"('って', '知れ')",1
"('相応', '知れ')",1
"('暑', '知れ')",1
"('寒', '知れ')",1
"('感じ', '知れ')",1
"('いくら', '相応')",1
"('いくら', '暑')",1
"('いくら', '寒')",1
"('いくら', '感じ')",1
"('ある', 'いくら')",1
"('だ', '相応')",1
"('だ', '暑')",1
"('だ', '寒')",1
"('って', '相応')",1
"('って', '暑')",1
"('って', '寒')",1
"('って', '感じ')",1
"('暑', '相応')",1
"('寒', '相応')",1
"('感じ', '相応')",1
"('ある', '相応')",1
"('寒', '暑')",1
"('感じ', '暑')",1
"('ある', '暑')",1
"('さ', 'さ')",1
"('寒', '感じ')",1
"('ある', '寒')",1
"('ある', '感じ')",1
"('猫', '着')",1
"('猫', '通せ')",1
"('完全', '猫')",1
"('ちと', '猫')",1
"('猫', '雑多')",1
"('猫', '載せ')",1
"('暮さ', '猫')",1
"('よう', '物')",1
"('よう', '着')",1
"('よう', '通せ')",1
"('よう', '完全')",1
"('よう', '生れ')",1
"('とっ', 'よう')",1
"('ちと', 'よう')",1
"('よう', '無理')",1
"('よう', '雑多')",1
"('よう', '皮膚')",1
"('よう', '載せ')",1
"('よう', '暮さ')",1
"('なく', 'よう')",1
"('一', '物')",1
"('一', '着')",1
"('一', '通せ')",1
"('一', '不')",1
"('一', '完全')",1
"('ちと', '一')",1
"('一', '無理')",1
"('なに', '一')",1
"('一', '雑多')",1
"('一', '皮膚')",1
"('へ', '一')",1
"('一', '載せ')",1
"('一', '暮さ')",1
"('年', '物')",1
"('年', '着')",1
"('年', '通せ')",1
"('云う', '年')",1
"('不', '年')",1
"('完全', '年')",1
"('年', '彼')",1
"('年', '等')",1
"('ちと', '年')",1
"('年', '無理')",1
"('なに', '年')",1
"('あんな', '年')",1
"('年', '雑多')",1
"('もの', '年')",1
"('年', '皮膚')",1
"('上', '年')",1
"('へ', '年')",1
"('年', '載せ')",1
"('年', '暮さ')",1
"('なく', '年')",1
"('中', '同じ')",1
"('中', '物')",1
"('中', '着')",1
"('中', '通せ')",1
"('不', '中')",1
"('中', '完全')",1
"('ちと', '中')",1
"('中', '無理')",1
"('中', '知れ')",1
"('なに', '中')",1
"('あんな', '中')",1
"('中', '雑多')",1
"('中', '皮膚')",1
"('上', '中')",1
"('中', '載せ')",1
"('中', '暮さ')",1
"('同じ', '物')",1
"('同じ', '着')",1
"('同じ', '通せ')",1
"('不', '同じ')",1
"('同じ', '完全')",1
"('同じ', '生れ')",1
"('つい', '同じ')",1
"('同じ', '彼')",1
"('とっ', '同じ')",1
"('ちと', '同じ')",1
"('同じ', '無理')",1
"('なに', '同じ')",1
"('あんな', '同じ')",1
"('同じ', '雑多')",1
"('同じ', '皮膚')",1
"('上', '同じ')",1
"('へ', '同じ')",1
"('同じ', '載せ')",1
"('同じ', '暮さ')",1
"('事', '同じ')",1
"('物', '着')",1
"('物', '通せ')",1
"('と', '物')",1
"('云う', '物')",1
"('不', '物')",1
"('完全', '物')",1
"('物', '生れ')",1
"('つい', '物')",1
"('彼', '物')",1
"('物', '等')",1
"('とっ', '物')",1
"('ちと', '物')",1
"('無理', '物')",1
"('か', '物')",1
"('物', '知れ')",1
"('ん', '物')",1
"('なに', '物')",1
"('あんな', '物')",1
"('物', '雑多')",1
"('物', '皮膚')",1
"('上', '物')",1
"('へ', '物')",1
"('物', '載せ')",1
"('暮さ', '物')",1
"('事', '物')",1
"('だ', '物')",1
"('着', '通せ')",1
"('と', '着')",1
"('云う', '着')",1
"('は', '着')",1
"('不', '着')",1
"('完全', '着')",1
"('生れ', '着')",1
"('つい', '着')",1
"('た', '着')",1
"('彼', '着')",1
"('着', '等')",1
"('とっ', '着')",1
"('ちと', '着')",1
"('無理', '着')",1
"('か', '着')",1
"('着', '知れ')",1
"('ん', '着')",1
"('が', '着')",1
"('なに', '着')",1
"('あんな', '着')",1
"('着', '雑多')",1
"('な', '着')",1
"('もの', '着')",1
"('皮膚', '着')",1
"('上', '着')",1
"('へ', '着')",1
"('着', '載せ')",1
"('暮さ', '着')",1
"('なく', '着')",1
"('事', '着')",1
"('だ', '着')",1
"('と', '通せ')",1
"('云う', '通せ')",1
"('は', '通せ')",1
"('不', '通せ')",1
"('完全', '通せ')",1
"('生れ', '通せ')",1
"('つい', '通せ')",1
"('た', '通せ')",1
"('彼', '通せ')",1
"('等', '通せ')",1
"('とっ', '通せ')",1
"('ちと', '通せ')",1
"('無理', '通せ')",1
"('か', '通せ')",1
"('知れ', '通せ')",1
"('ん', '通せ')",1
"('が', '通せ')",1
"('なに', '通せ')",1
"('あんな', '通せ')",1
"('通せ', '雑多')",1
"('な', '通せ')",1
"('もの', '通せ')",1
"('皮膚', '通せ')",1
"('上', '通せ')",1
"('へ', '通せ')",1
"('載せ', '通せ')",1
"('暮さ', '通せ')",1
"('なく', '通せ')",1
"('事', '通せ')",1
"('だ', '通せ')",1
"('と', '完全')",1
"('ちと', 'と')",1
"('と', '無理')",1
"('と', '雑多')",1
"('と', '載せ')",1
"('と', '暮さ')",1
"('云う', '完全')",1
"('云う', '生れ')",1
"('ちと', '云う')",1
"('云う', '無理')",1
"('あんな', '云う')",1
"('云う', '雑多')",1
"('云う', '皮膚')",1
"('云う', '載せ')",1
"('云う', '暮さ')",1
"('は', '完全')",1
"('ちと', 'は')",1
"('は', '雑多')",1
"('は', '載せ')",1
"('は', '暮さ')",1
"('不', '完全')",1
"('不', '生れ')",1
"('つい', '不')",1
"('不', '彼')",1
"('不', '等')",1
"('とっ', '不')",1
"('ちと', '不')",1
"('不', '無理')",1
"('か', '不')",1
"('不', '知れ')",1
"('ん', '不')",1
"('なに', '不')",1
"('あんな', '不')",1
"('不', '雑多')",1
"('もの', '不')",1
"('不', '皮膚')",1
"('上', '不')",1
"('へ', '不')",1
"('不', '載せ')",1
"('不', '暮さ')",1
"('なく', '不')",1
"('不', '事')",1
"('完全', '生れ')",1
"('つい', '完全')",1
"('た', '完全')",1
"('完全', '彼')",1
"('完全', '等')",1
"('とっ', '完全')",1
"('ちと', '完全')",1
"('完全', '無理')",1
"('か', '完全')",1
"('完全', '知れ')",1
"('ん', '完全')",1
"('が', '完全')",1
"('なに', '完全')",1
"('あんな', '完全')",1
"('完全', '雑多')",1
"('な', '完全')",1
"('もの', '完全')",1
"('完全', '皮膚')",1
"('上', '完全')",1
"('へ', '完全')",1
"('完全', '載せ')",1
"('完全', '暮さ')",1
"('なく', '完全')",1
"('事', '完全')",1
"('だ', '完全')",1
"('彼', '生れ')",1
"('生れ', '等')",1
"('ちと', '生れ')",1
"('無理', '生れ')",1
"('か', '生れ')",1
"('生れ', '知れ')",1
"('なに', '生れ')",1
"('あんな', '生れ')",1
"('生れ', '雑多')",1
"('もの', '生れ')",1
"('生れ', '皮膚')",1
"('上', '生れ')",1
"('へ', '生れ')",1
"('生れ', '載せ')",1
"('暮さ', '生れ')",1
"('つい', '彼')",1
"('つい', '等')",1
"('ちと', 'つい')",1
"('つい', '無理')",1
"('つい', '知れ')",1
"('つい', 'なに')",1
"('あんな', 'つい')",1
"('つい', '雑多')",1
"('つい', 'な')",1
"('つい', 'もの')",1
"('つい', '皮膚')",1
"('つい', '上')",1
"('つい', 'へ')",1
"('つい', '載せ')",1
"('つい', '暮さ')",1
"('つい', 'なく')",1
"('つい', '事')",1
"('た', 'ちと')",1
"('た', '雑多')",1
"('た', '皮膚')",1
"('た', '載せ')",1
"('た', '暮さ')",1
"('とっ', '彼')",1
"('ちと', '彼')",1
"('彼', '無理')",1
"('彼', '知れ')",1
"('ん', '彼')",1
"('なに', '彼')",1
"('あんな', '彼')",1
"('彼', '雑多')",1
"('彼', '皮膚')",1
"('上', '彼')",1
"('へ', '彼')",1
"('彼', '載せ')",1
"('彼', '暮さ')",1
"('なく', '彼')",1
"('とっ', '等')",1
"('ちと', '等')",1
"('無理', '等')",1
"('なに', '等')",1
"('あんな', '等')",1
"('等', '雑多')",1
"('もの', '等')",1
"('皮膚', '等')",1
"('上', '等')",1
"('等', '載せ')",1
"('暮さ', '等')",1
"('なく', '等')",1
"('ちと', 'とっ')",1
"('とっ', '無理')",1
"('とっ', 'なに')",1
"('とっ', '雑多')",1
"('とっ', '皮膚')",1
"('とっ', '上')",1
"('とっ', 'へ')",1
"('とっ', '載せ')",1
"('とっ', '暮さ')",1
"('とっ', 'なく')",1
"('ちと', '無理')",1
"('か', 'ちと')",1
"('ちと', '知れ')",1
"('ちと', 'ん')",1
"('が', 'ちと')",1
"('ちと', 'なに')",1
"('あんな', 'ちと')",1
"('ちと', '雑多')",1
"('ちと', 'な')",1
"('ちと', 'もの')",1
"('ちと', '皮膚')",1
"('ちと', '上')",1
"('ちと', 'へ')",1
"('ちと', '載せ')",1
"('ちと', '暮さ')",1
"('ちと', 'なく')",1
"('ちと', '事')",1
"('だ', 'ちと')",1
"('無理', '知れ')",1
"('ん', '無理')",1
"('なに', '無理')",1
"('あんな', '無理')",1
"('無理', '雑多')",1
"('な', '無理')",1
"('もの', '無理')",1
"('無理', '皮膚')",1
"('上', '無理')",1
"('へ', '無理')",1
"('無理', '載せ')",1
"('暮さ', '無理')",1
"('なく', '無理')",1
"('事', '無理')",1
"('か', 'なに')",1
"('あんな', 'か')",1
"('か', '雑多')",1
"('か', '載せ')",1
"('か', '暮さ')",1
"('なに', '知れ')",1
"('あんな', '知れ')",1
"('知れ', '雑多')",1
"('皮膚', '知れ')",1
"('上', '知れ')",1
"('へ', '知れ')",1
"('知れ', '載せ')",1
"('暮さ', '知れ')",1
"('なく', '知れ')",1
"('なに', 'ん')",1
"('ん', '雑多')",1
"('ん', '皮膚')",1
"('ん', '載せ')",1
"('ん', '暮さ')",1
"('が', '雑多')",1
"('が', '載せ')",1
"('が', '暮さ')",1
"('あんな', 'なに')",1
"('なに', '雑多')",1
"('な', 'なに')",1
"('なに', 'もの')",1
"('なに', '皮膚')",1
"('なに', '上')",1
"('なに', '載せ')",1
"('なに', '暮さ')",1
"('なく', 'なに')",1
"('なに', '事')",1
"('あんな', '雑多')",1
"('あんな', '皮膚')",1
"('あんな', '上')",1
"('あんな', 'へ')",1
"('あんな', '載せ')",1
"('あんな', '暮さ')",1
"('あんな', 'なく')",1
"('な', '雑多')",1
"('もの', '雑多')",1
"('皮膚', '雑多')",1
"('上', '雑多')",1
"('へ', '雑多')",1
"('載せ', '雑多')",1
"('暮さ', '雑多')",1
"('なく', '雑多')",1
"('事', '雑多')",1
"('だ', '雑多')",1
"('な', '皮膚')",1
"('な', '載せ')",1
"('な', '暮さ')",1
"('もの', '載せ')",1
"('もの', '暮さ')",1
"('上', '皮膚')",1
"('へ', '皮膚')",1
"('皮膚', '載せ')",1
"('暮さ', '皮膚')",1
"('なく', '皮膚')",1
"('事', '皮膚')",1
"('上', '載せ')",1
"('上', '暮さ')",1
"('へ', '載せ')",1
"('へ', '暮さ')",1
"('なく', 'へ')",1
"('暮さ', '載せ')",1
"('なく', '載せ')",1
"('事', '載せ')",1
"('だ', '載せ')",1
"('なく', '暮さ')",1
"('事', '暮さ')",1
"('だ', '暮さ')",1
"('これ', '見る')",1
"('これ', 'よほど')",1
"('これ', '閑')",1
"('これ', '退屈')",1
"('あまり', 'これ')",1
"('かよう', 'これ')",1
"('いたずら', 'これ')",1
"('これ', '考案')",1
"('これ', '楽')",1
"('これ', 'られる')",1
"('よほど', '見る')",1
"('見る', '閑')",1
"('見る', '退屈')",1
"('あまり', '見る')",1
"('かよう', '見る')",1
"('いたずら', '見る')",1
"('考案', '見る')",1
"('楽', '見る')",1
"('察せ', '見る')",1
"('られる', '見る')",1
